id_venda,produto,quantidade,mes,nome_mes,vendedor,regiao,categoria,preco_unitario,custo_unitario,faturamento,custo_total,lucro,margem_percentual
637,Teclado Mecânico,5,7,Julho,Ana,Norte,Periféricos,899.99,450.0,4499.95,2250.0,2249.95,49.99944443827153
638,Mouse,2,7,Julho,Bianca,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
639,Mouse,1,6,Junho,Brendon,Norte,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
640,Mouse Gamer,4,3,Março,Carlos,Sul,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
641,Notebook,5,8,Agosto,Ana,Norte,Computadores,7500.0,4795.0,37500.0,23975.0,13525.0,36.06666666666667
642,Mouse Gamer,2,3,Março,Luciano,Sudeste,Periféricos,449.99,179.99,899.98,359.98,540.0,60.001333362963614
643,Mouse,5,11,Novembro,Ana,Sul,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
644,Mouse Gamer,4,7,Julho,Bianca,Sudeste,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
645,Monitor Full HD,4,7,Julho,Carlos,Sudeste,Monitores,2799.99,1499.99,11199.96,5999.96,5199.999999999999,46.42873724549016
646,HD Externo,3,8,Agosto,Carlos,Sul,Armazenamento,749.99,349.99,2249.9700000000003,1049.97,1200.0000000000002,53.334044453926055
647,Headset,2,7,Julho,Carlos,Sudeste,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
648,Fone Bluetooth,4,12,Dezembro,Ana,Sul,Áudio,649.99,279.99,2599.96,1119.96,1480.0,56.92395267619502
649,Webcam,3,9,Setembro,Marcos,Sudeste,Vídeo,349.99,179.99,1049.97,539.97,510.0,48.57281636618189
650,Teclado,3,2,Fevereiro,Brendon,Sudeste,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
651,Monitor Full HD,5,9,Setembro,Brendon,Nordeste,Monitores,2799.99,1499.99,13999.949999999999,7499.95,6499.999999999999,46.42873724549016
652,Teclado Mecânico,5,4,Abril,Ana,Sudeste,Periféricos,899.99,450.0,4499.95,2250.0,2249.95,49.99944443827153
653,Headset,3,1,Janeiro,Fernanda,Sul,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
654,Webcam,5,12,Dezembro,Fernanda,Sul,Vídeo,349.99,179.99,1749.95,899.95,850.0,48.57281636618189
655,Teclado,4,11,Novembro,Bianca,Centro-Oeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
656,Monitor Gamer,1,12,Dezembro,Carlos,Sudeste,Monitores,4500.0,2850.0,4500.0,2850.0,1650.0,36.666666666666664
657,Mouse,4,8,Agosto,Carlos,Nordeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
658,Mouse Gamer,3,8,Agosto,Juliana,Norte,Periféricos,449.99,179.99,1349.97,539.97,810.0,60.001333362963614
659,Headset,3,4,Abril,Marcos,Nordeste,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
660,Teclado Mecânico,4,5,Maio,Luciano,Sul,Periféricos,899.99,450.0,3599.96,1800.0,1799.96,49.99944443827153
661,Mouse Gamer,5,11,Novembro,Luciano,Sul,Periféricos,449.99,179.99,2249.95,899.95,1349.9999999999998,60.001333362963614
662,Memória RAM,5,6,Junho,Luciano,Nordeste,Componentes,699.99,299.99,3499.95,1499.95,1999.9999999999998,57.14367348104973
663,Headset,3,11,Novembro,Bianca,Sul,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
664,Mouse,2,10,Outubro,Luciano,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
665,Monitor Full HD,5,4,Abril,Bianca,Sudeste,Monitores,2799.99,1499.99,13999.949999999999,7499.95,6499.999999999999,46.42873724549016
666,Mouse,4,8,Agosto,Luciano,Nordeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
667,Mouse,5,10,Outubro,Bianca,Sudeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
668,Mouse,4,5,Maio,Eduardo,Nordeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
669,Mouse,3,11,Novembro,Carlos,Sudeste,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
670,Mouse,5,9,Setembro,Bianca,Sul,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
671,Mouse,4,4,Abril,Ana,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
672,HD Externo,3,9,Setembro,Bianca,Sudeste,Armazenamento,749.99,349.99,2249.9700000000003,1049.97,1200.0000000000002,53.334044453926055
673,Monitor Full HD,2,12,Dezembro,Marcos,Norte,Monitores,2799.99,1499.99,5599.98,2999.98,2599.9999999999995,46.42873724549016
674,Teclado Mecânico,4,4,Abril,Ana,Centro-Oeste,Periféricos,899.99,450.0,3599.96,1800.0,1799.96,49.99944443827153
675,Teclado,2,11,Novembro,Brendon,Nordeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
676,Memória RAM,2,4,Abril,Bianca,Sul,Componentes,699.99,299.99,1399.98,599.98,800.0,57.14367348104973
677,Monitor Full HD,1,11,Novembro,Ana,Nordeste,Monitores,2799.99,1499.99,2799.99,1499.99,1299.9999999999998,46.42873724549016
678,Teclado,5,11,Novembro,Fernanda,Sul,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
679,Placa de Vídeo,4,6,Junho,Eduardo,Sul,Componentes,4500.0,2000.0,18000.0,8000.0,10000.0,55.55555555555556
680,SSD,2,6,Junho,Eduardo,Sudeste,Armazenamento,599.99,199.99,1199.98,399.98,800.0,66.6677777962966
681,SSD,1,11,Novembro,Carlos,Sul,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
682,Mouse,3,8,Agosto,Ana,Nordeste,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
683,Mouse,4,11,Novembro,Ana,Norte,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
684,Fone Bluetooth,2,3,Março,Fernanda,Sudeste,Áudio,649.99,279.99,1299.98,559.98,740.0,56.92395267619502
685,HD Externo,5,11,Novembro,Luciano,Nordeste,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
686,Teclado Mecânico,1,10,Outubro,Bianca,Sul,Periféricos,899.99,450.0,899.99,450.0,449.99,49.99944443827153
687,Teclado Mecânico,2,12,Dezembro,Ana,Sudeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
688,Mouse,5,3,Março,Brendon,Sudeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
689,Webcam,2,9,Setembro,Ana,Sudeste,Vídeo,349.99,179.99,699.98,359.98,340.0,48.57281636618189
690,Mouse,4,9,Setembro,Ana,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
691,Mouse Gamer,4,6,Junho,Luciano,Sudeste,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
692,Teclado,4,7,Julho,Luciano,Nordeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
693,Teclado,1,1,Janeiro,Brendon,Nordeste,Periféricos,499.99,299.99,499.99,299.99,200.0,40.00080001600032
694,Mouse,4,11,Novembro,Bianca,Sul,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
695,Monitor Full HD,5,9,Setembro,Marcos,Norte,Monitores,2799.99,1499.99,13999.949999999999,7499.95,6499.999999999999,46.42873724549016
696,Headset,2,2,Fevereiro,Bianca,Sudeste,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
697,Mouse,3,10,Outubro,Bianca,Sudeste,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
698,Headset,5,8,Agosto,Fernanda,Nordeste,Áudio,799.99,349.99,3999.95,1749.95,2250.0,56.25070313378917
699,Mouse,5,1,Janeiro,Eduardo,Sudeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
700,Teclado,4,12,Dezembro,Brendon,Sudeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
701,Teclado Mecânico,1,12,Dezembro,Ana,Sudeste,Periféricos,899.99,450.0,899.99,450.0,449.99,49.99944443827153
702,Notebook Gamer,2,8,Agosto,Eduardo,Sudeste,Computadores,11999.99,8999.99,23999.98,17999.98,6000.0,25.000020833350696
703,Mouse Gamer,1,3,Março,Ana,Nordeste,Periféricos,449.99,179.99,449.99,179.99,270.0,60.001333362963614
704,Monitor Gamer,2,11,Novembro,Fernanda,Sudeste,Monitores,4500.0,2850.0,9000.0,5700.0,3300.0,36.666666666666664
705,Notebook Gamer,2,8,Agosto,Brendon,Sul,Computadores,11999.99,8999.99,23999.98,17999.98,6000.0,25.000020833350696
706,Memória RAM,1,6,Junho,Ana,Sudeste,Componentes,699.99,299.99,699.99,299.99,400.0,57.14367348104973
707,Mouse Gamer,5,8,Agosto,Bruno,Nordeste,Periféricos,449.99,179.99,2249.95,899.95,1349.9999999999998,60.001333362963614
708,SSD,2,8,Agosto,Bianca,Sudeste,Armazenamento,599.99,199.99,1199.98,399.98,800.0,66.6677777962966
709,Mouse,1,9,Setembro,Juliana,Nordeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
710,Fone Bluetooth,2,7,Julho,Bruno,Sudeste,Áudio,649.99,279.99,1299.98,559.98,740.0,56.92395267619502
711,Webcam,3,9,Setembro,Brendon,Sudeste,Vídeo,349.99,179.99,1049.97,539.97,510.0,48.57281636618189
712,Headset,5,12,Dezembro,Fernanda,Sul,Áudio,799.99,349.99,3999.95,1749.95,2250.0,56.25070313378917
713,Teclado,4,6,Junho,Luciano,Sudeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
714,Teclado,2,11,Novembro,Bianca,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
715,Mouse Gamer,3,12,Dezembro,Brendon,Sudeste,Periféricos,449.99,179.99,1349.97,539.97,810.0,60.001333362963614
716,HD Externo,4,7,Julho,Carlos,Centro-Oeste,Armazenamento,749.99,349.99,2999.96,1399.96,1600.0,53.334044453926055
717,SSD,4,7,Julho,Eduardo,Sudeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
718,Placa de Vídeo,2,9,Setembro,Bianca,Nordeste,Componentes,4500.0,2000.0,9000.0,4000.0,5000.0,55.55555555555556
719,Monitor Gamer,1,9,Setembro,Ana,Sudeste,Monitores,4500.0,2850.0,4500.0,2850.0,1650.0,36.666666666666664
720,Webcam,2,11,Novembro,Ana,Sudeste,Vídeo,349.99,179.99,699.98,359.98,340.0,48.57281636618189
721,HD Externo,3,8,Agosto,Ana,Sudeste,Armazenamento,749.99,349.99,2249.9700000000003,1049.97,1200.0000000000002,53.334044453926055
722,Mouse,4,12,Dezembro,Brendon,Centro-Oeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
723,Notebook Gamer,2,2,Fevereiro,Juliana,Sudeste,Computadores,11999.99,8999.99,23999.98,17999.98,6000.0,25.000020833350696
724,Webcam,1,1,Janeiro,Juliana,Sudeste,Vídeo,349.99,179.99,349.99,179.99,170.0,48.57281636618189
725,Teclado Mecânico,2,10,Outubro,Bianca,Sudeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
726,SSD,5,6,Junho,Eduardo,Sudeste,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
727,Monitor Gamer,1,5,Maio,Ana,Sudeste,Monitores,4500.0,2850.0,4500.0,2850.0,1650.0,36.666666666666664
728,SSD,3,6,Junho,Carlos,Sul,Armazenamento,599.99,199.99,1799.97,599.97,1200.0,66.6677777962966
729,Mouse,4,5,Maio,Luciano,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
730,Mouse,2,1,Janeiro,Carlos,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
731,Mouse,1,12,Dezembro,Brendon,Nordeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
732,SSD,5,5,Maio,Bianca,Sudeste,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
733,Fone Bluetooth,1,11,Novembro,Carlos,Sudeste,Áudio,649.99,279.99,649.99,279.99,370.0,56.92395267619502
734,Teclado Mecânico,5,11,Novembro,Fernanda,Sudeste,Periféricos,899.99,450.0,4499.95,2250.0,2249.95,49.99944443827153
735,Mouse Gamer,3,12,Dezembro,Eduardo,Sul,Periféricos,449.99,179.99,1349.97,539.97,810.0,60.001333362963614
736,SSD,4,1,Janeiro,Carlos,Sudeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
737,Teclado,3,12,Dezembro,Ana,Sul,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
738,SSD,2,8,Agosto,Luciano,Sudeste,Armazenamento,599.99,199.99,1199.98,399.98,800.0,66.6677777962966
739,Teclado,1,10,Outubro,Ana,Sul,Periféricos,499.99,299.99,499.99,299.99,200.0,40.00080001600032
740,Mouse Gamer,5,10,Outubro,Bianca,Sudeste,Periféricos,449.99,179.99,2249.95,899.95,1349.9999999999998,60.001333362963614
741,Teclado,5,11,Novembro,Ana,Sul,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
742,Mouse Gamer,1,6,Junho,Luciano,Nordeste,Periféricos,449.99,179.99,449.99,179.99,270.0,60.001333362963614
743,Webcam,1,11,Novembro,Fernanda,Sul,Vídeo,349.99,179.99,349.99,179.99,170.0,48.57281636618189
744,Teclado,2,8,Agosto,Bianca,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
745,Mouse,3,11,Novembro,Ana,Sudeste,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
746,HD Externo,5,12,Dezembro,Ana,Sudeste,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
747,Teclado,2,4,Abril,Ana,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
748,Teclado Mecânico,3,12,Dezembro,Ana,Sudeste,Periféricos,899.99,450.0,2699.9700000000003,1350.0,1349.9700000000003,49.99944443827154
749,HD Externo,2,2,Fevereiro,Ana,Nordeste,Armazenamento,749.99,349.99,1499.98,699.98,800.0,53.334044453926055
750,Headset,5,1,Janeiro,Marcos,Sudeste,Áudio,799.99,349.99,3999.95,1749.95,2250.0,56.25070313378917
751,Monitor Full HD,1,2,Fevereiro,Ana,Sudeste,Monitores,2799.99,1499.99,2799.99,1499.99,1299.9999999999998,46.42873724549016
752,HD Externo,1,6,Junho,Ana,Sul,Armazenamento,749.99,349.99,749.99,349.99,400.0,53.334044453926055
753,Headset,3,10,Outubro,Eduardo,Sul,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
754,Mouse Gamer,4,2,Fevereiro,Carlos,Sudeste,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
755,Monitor Gamer,3,1,Janeiro,Carlos,Centro-Oeste,Monitores,4500.0,2850.0,13500.0,8550.0,4950.0,36.666666666666664
756,SSD,4,12,Dezembro,Carlos,Sudeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
757,Headset,2,11,Novembro,Bianca,Nordeste,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
758,Teclado Mecânico,2,11,Novembro,Ana,Nordeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
759,HD Externo,5,12,Dezembro,Bianca,Nordeste,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
760,Webcam,4,10,Outubro,Eduardo,Sul,Vídeo,349.99,179.99,1399.96,719.96,680.0,48.57281636618189
761,Mouse,5,3,Março,Ana,Sudeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
762,Mouse Gamer,1,7,Julho,Bianca,Sudeste,Periféricos,449.99,179.99,449.99,179.99,270.0,60.001333362963614
763,Mouse,4,11,Novembro,Bruno,Sul,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
764,Webcam,3,5,Maio,Ana,Sudeste,Vídeo,349.99,179.99,1049.97,539.97,510.0,48.57281636618189
765,Notebook,1,10,Outubro,Eduardo,Centro-Oeste,Computadores,7500.0,4795.0,7500.0,4795.0,2705.0,36.06666666666667
766,Teclado Mecânico,1,1,Janeiro,Brendon,Sudeste,Periféricos,899.99,450.0,899.99,450.0,449.99,49.99944443827153
767,Webcam,3,6,Junho,Juliana,Sudeste,Vídeo,349.99,179.99,1049.97,539.97,510.0,48.57281636618189
768,SSD,1,9,Setembro,Ana,Sudeste,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
769,Mouse Gamer,4,10,Outubro,Luciano,Sudeste,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
770,SSD,5,9,Setembro,Eduardo,Sul,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
771,Monitor Full HD,1,10,Outubro,Carlos,Nordeste,Monitores,2799.99,1499.99,2799.99,1499.99,1299.9999999999998,46.42873724549016
772,SSD,4,1,Janeiro,Carlos,Nordeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
773,Monitor Gamer,2,3,Março,Ana,Nordeste,Monitores,4500.0,2850.0,9000.0,5700.0,3300.0,36.666666666666664
774,Teclado,4,11,Novembro,Ana,Centro-Oeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
775,SSD,5,10,Outubro,Bianca,Nordeste,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
776,Monitor Gamer,4,3,Março,Luciano,Sudeste,Monitores,4500.0,2850.0,18000.0,11400.0,6600.0,36.666666666666664
777,Mouse,3,11,Novembro,Bianca,Nordeste,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
778,Fone Bluetooth,5,5,Maio,Carlos,Sudeste,Áudio,649.99,279.99,3249.95,1399.95,1849.9999999999998,56.923952676195015
779,Fone Bluetooth,2,8,Agosto,Brendon,Sudeste,Áudio,649.99,279.99,1299.98,559.98,740.0,56.92395267619502
780,Headset,3,3,Março,Bruno,Sul,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
781,Fone Bluetooth,4,10,Outubro,Carlos,Sudeste,Áudio,649.99,279.99,2599.96,1119.96,1480.0,56.92395267619502
782,Teclado Mecânico,5,10,Outubro,Ana,Sudeste,Periféricos,899.99,450.0,4499.95,2250.0,2249.95,49.99944443827153
783,Mouse,2,4,Abril,Carlos,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
784,Mouse Gamer,3,11,Novembro,Fernanda,Sudeste,Periféricos,449.99,179.99,1349.97,539.97,810.0,60.001333362963614
785,Mouse,2,7,Julho,Bianca,Centro-Oeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
786,HD Externo,4,6,Junho,Brendon,Sudeste,Armazenamento,749.99,349.99,2999.96,1399.96,1600.0,53.334044453926055
787,Headset,2,4,Abril,Ana,Sudeste,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
788,Teclado,1,5,Maio,Ana,Sudeste,Periféricos,499.99,299.99,499.99,299.99,200.0,40.00080001600032
789,Teclado,3,1,Janeiro,Ana,Sudeste,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
790,HD Externo,2,9,Setembro,Fernanda,Centro-Oeste,Armazenamento,749.99,349.99,1499.98,699.98,800.0,53.334044453926055
791,Mouse,4,11,Novembro,Eduardo,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
792,Headset,4,9,Setembro,Bianca,Sul,Áudio,799.99,349.99,3199.96,1399.96,1800.0,56.25070313378917
793,Teclado,2,4,Abril,Ana,Nordeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
794,Headset,4,1,Janeiro,Fernanda,Norte,Áudio,799.99,349.99,3199.96,1399.96,1800.0,56.25070313378917
795,Notebook,5,4,Abril,Luciano,Sul,Computadores,7500.0,4795.0,37500.0,23975.0,13525.0,36.06666666666667
796,SSD,5,7,Julho,Brendon,Nordeste,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
797,HD Externo,5,11,Novembro,Fernanda,Sudeste,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
798,Teclado Mecânico,1,4,Abril,Brendon,Sudeste,Periféricos,899.99,450.0,899.99,450.0,449.99,49.99944443827153
799,Fone Bluetooth,2,10,Outubro,Brendon,Sudeste,Áudio,649.99,279.99,1299.98,559.98,740.0,56.92395267619502
800,HD Externo,1,11,Novembro,Ana,Centro-Oeste,Armazenamento,749.99,349.99,749.99,349.99,400.0,53.334044453926055
801,Fone Bluetooth,4,7,Julho,Eduardo,Sudeste,Áudio,649.99,279.99,2599.96,1119.96,1480.0,56.92395267619502
802,Mouse,1,11,Novembro,Ana,Sudeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
803,Teclado Mecânico,4,9,Setembro,Brendon,Sudeste,Periféricos,899.99,450.0,3599.96,1800.0,1799.96,49.99944443827153
804,Headset,4,10,Outubro,Carlos,Sudeste,Áudio,799.99,349.99,3199.96,1399.96,1800.0,56.25070313378917
805,Teclado,3,8,Agosto,Luciano,Sudeste,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
806,Webcam,5,8,Agosto,Bianca,Norte,Vídeo,349.99,179.99,1749.95,899.95,850.0,48.57281636618189
807,HD Externo,4,5,Maio,Bianca,Sudeste,Armazenamento,749.99,349.99,2999.96,1399.96,1600.0,53.334044453926055
808,HD Externo,3,6,Junho,Eduardo,Sul,Armazenamento,749.99,349.99,2249.9700000000003,1049.97,1200.0000000000002,53.334044453926055
809,Teclado,5,5,Maio,Luciano,Nordeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
810,Monitor Full HD,4,9,Setembro,Brendon,Sudeste,Monitores,2799.99,1499.99,11199.96,5999.96,5199.999999999999,46.42873724549016
811,Memória RAM,4,3,Março,Luciano,Sudeste,Componentes,699.99,299.99,2799.96,1199.96,1600.0,57.14367348104973
812,SSD,1,12,Dezembro,Bianca,Sudeste,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
813,Monitor Gamer,1,11,Novembro,Carlos,Sudeste,Monitores,4500.0,2850.0,4500.0,2850.0,1650.0,36.666666666666664
814,HD Externo,5,7,Julho,Bianca,Sul,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
815,SSD,4,4,Abril,Bianca,Sudeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
816,Teclado Mecânico,2,12,Dezembro,Eduardo,Sudeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
817,Headset,1,11,Novembro,Bruno,Sul,Áudio,799.99,349.99,799.99,349.99,450.0,56.25070313378917
818,Teclado,5,11,Novembro,Ana,Centro-Oeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
819,Notebook Gamer,4,5,Maio,Bianca,Nordeste,Computadores,11999.99,8999.99,47999.96,35999.96,12000.0,25.000020833350696
820,Mouse Gamer,4,7,Julho,Ana,Nordeste,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
821,SSD,2,3,Março,Bianca,Nordeste,Armazenamento,599.99,199.99,1199.98,399.98,800.0,66.6677777962966
822,Notebook,5,4,Abril,Luciano,Sudeste,Computadores,7500.0,4795.0,37500.0,23975.0,13525.0,36.06666666666667
823,Mouse Gamer,4,11,Novembro,Carlos,Nordeste,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
824,Teclado,1,10,Outubro,Bianca,Sudeste,Periféricos,499.99,299.99,499.99,299.99,200.0,40.00080001600032
825,Teclado Mecânico,2,9,Setembro,Juliana,Nordeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
826,HD Externo,5,12,Dezembro,Fernanda,Sul,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
827,Mouse Gamer,2,9,Setembro,Fernanda,Sudeste,Periféricos,449.99,179.99,899.98,359.98,540.0,60.001333362963614
828,Mouse Gamer,1,8,Agosto,Carlos,Nordeste,Periféricos,449.99,179.99,449.99,179.99,270.0,60.001333362963614
829,Webcam,5,6,Junho,Eduardo,Centro-Oeste,Vídeo,349.99,179.99,1749.95,899.95,850.0,48.57281636618189
830,Teclado,2,12,Dezembro,Bruno,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
831,Mouse,3,2,Fevereiro,Bianca,Nordeste,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
832,Teclado,1,12,Dezembro,Bianca,Sudeste,Periféricos,499.99,299.99,499.99,299.99,200.0,40.00080001600032
833,Monitor Gamer,1,11,Novembro,Carlos,Sul,Monitores,4500.0,2850.0,4500.0,2850.0,1650.0,36.666666666666664
834,Mouse,1,3,Março,Brendon,Sul,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
835,Teclado,3,9,Setembro,Fernanda,Sul,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
836,Teclado,3,11,Novembro,Carlos,Centro-Oeste,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
837,HD Externo,4,9,Setembro,Bianca,Centro-Oeste,Armazenamento,749.99,349.99,2999.96,1399.96,1600.0,53.334044453926055
838,Mouse Gamer,2,12,Dezembro,Ana,Nordeste,Periféricos,449.99,179.99,899.98,359.98,540.0,60.001333362963614
839,Headset,4,12,Dezembro,Bruno,Sudeste,Áudio,799.99,349.99,3199.96,1399.96,1800.0,56.25070313378917
840,Headset,2,7,Julho,Fernanda,Centro-Oeste,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
841,Notebook,3,7,Julho,Fernanda,Sudeste,Computadores,7500.0,4795.0,22500.0,14385.0,8115.0,36.06666666666667
842,Fone Bluetooth,3,12,Dezembro,Fernanda,Centro-Oeste,Áudio,649.99,279.99,1949.97,839.97,1110.0,56.92395267619502
843,Mouse,4,10,Outubro,Eduardo,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
844,Placa de Vídeo,5,3,Março,Marcos,Sudeste,Componentes,4500.0,2000.0,22500.0,10000.0,12500.0,55.55555555555556
845,Monitor Gamer,4,2,Fevereiro,Juliana,Nordeste,Monitores,4500.0,2850.0,18000.0,11400.0,6600.0,36.666666666666664
846,Teclado,2,9,Setembro,Ana,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
847,Monitor Full HD,4,12,Dezembro,Carlos,Sudeste,Monitores,2799.99,1499.99,11199.96,5999.96,5199.999999999999,46.42873724549016
848,Memória RAM,1,11,Novembro,Bruno,Sudeste,Componentes,699.99,299.99,699.99,299.99,400.0,57.14367348104973
849,Teclado,2,10,Outubro,Bruno,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
850,Headset,2,3,Março,Fernanda,Sudeste,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
